File,Variable,Description
PAXRAW_C.htm,PAXN,PAXN - Sequential Observation Number
PAXRAW_C.htm,PAXHOUR,PAXHOUR - Hour of the Day
PAXRAW_C.htm,PAXMINUT,PAXMINUT - Minute of the Hour
PAXRAW_C.htm,PAXINTEN,PAXINTEN - Device Intensity Value
PFQ_C.htm,SEQN,SEQN - Respondent sequence number
PFQ_C.htm,PFQ010,"PFQ010 - Physical,mental,emotional limitations"
PFQ_C.htm,PFQ015,PFQ015 - Able to take part in most type of play
PFQ_C.htm,PFQ020,"PFQ020 - Crawl, walk, run, play limitations"
PFQ_C.htm,PFQ030,PFQ030 - Long term impairment/health problem
PFQ_C.htm,PFQ035A,PFQ035A - CHECK ITEM
PFQ_C.htm,PFQ041,PFQ041 - Receive Special Ed or Early Intervention
PFQ_C.htm,PFQ049,PFQ049 - Limitations keeping you from working
PFQ_C.htm,PFQ051,PFQ051 - Limited in amount of work you can do
PFQ_C.htm,PFQ054,PFQ054 - Need special equipment to walk
PFQ_C.htm,PFQ057,PFQ057 - Experience confusion/memory problems
PFQ_C.htm,PFQ058,PFQ058 - CHECK ITEM
PFQ_C.htm,PFQ059,"PFQ059 - Physical, mental, emotional limitations"
PFQ_C.htm,PFQ059A,PFQ059A - CHECK ITEM
PFQ_C.htm,PFQ061A,PFQ061A - Managing money difficulty
PFQ_C.htm,PFQ061B,PFQ061B - Walking for a quarter mile difficulty
PFQ_C.htm,PFQ061C,PFQ061C - Walking up ten steps difficulty
PFQ_C.htm,PFQ061D,"PFQ061D - Stooping, crouching, kneeling difficulty"
PFQ_C.htm,PFQ061E,PFQ061E - Lifting or carrying difficulty
PFQ_C.htm,PFQ061F,PFQ061F - House chore difficulty
PFQ_C.htm,PFQ061G,PFQ061G - Preparing meals difficulty
PFQ_C.htm,PFQ061H,PFQ061H - Walking between rooms on same floor
PFQ_C.htm,PFQ061I,PFQ061I - Standingup from armless chair difficulty
PFQ_C.htm,PFQ061J,PFQ061J - Getting in and out of bed difficulty
PFQ_C.htm,PFQ061K,"PFQ061K - Using fork, knife, drinking from cup"
PFQ_C.htm,PFQ061L,PFQ061L - Dressing yourself difficulty
PFQ_C.htm,PFQ061M,PFQ061M - Standing for long periods difficulty
PFQ_C.htm,PFQ061N,PFQ061N - Sitting for long periods difficulty
PFQ_C.htm,PFQ061O,PFQ061O - Reaching up over head difficulty
PFQ_C.htm,PFQ061P,PFQ061P - Grasp/holding small objects difficulty
PFQ_C.htm,PFQ061Q,"PFQ061Q - Going out to movies, events difficulty"
PFQ_C.htm,PFQ061R,PFQ061R - Attending social event difficulty
PFQ_C.htm,PFQ061S,PFQ061S - Leisure activity at home difficulty
PFQ_C.htm,PFQ061T,PFQ061T - Push or pull large objects difficulty
PFQ_C.htm,PFQ066A,PFQ066A - CHECK ITEM
PFQ_C.htm,PFQ063A,PFQ063A - Health problems causing difficulty
PFQ_C.htm,PFQ063B,PFQ063B - Health problems causing difficulty
PFQ_C.htm,PFQ063C,PFQ063C - Health problems causing difficulty
PFQ_C.htm,PFQ063D,PFQ063D - Health problems causing difficulty
PFQ_C.htm,PFQ063E,PFQ063E - Health problems causing difficulty
PFQ_C.htm,PFD069A,"PFD069A - Arthritis or rheumatism probl, days"
PFQ_C.htm,PFD069B,"PFD069B - Back or neck problems, days"
PFQ_C.htm,PFD069C,"PFD069C - Cancer condition, days"
PFQ_C.htm,PFD069D,"PFD069D - Depression/anxiety/emotional probl, days"
PFQ_C.htm,PFD069E,"PFD069E - Other development problems, days"
PFQ_C.htm,PFD069F,"PFD069F - Diabetes condition, days"
PFQ_C.htm,PFD069G,"PFD069G - Fractures/bone/joint injury probl, days"
PFQ_C.htm,PFD069H,"PFD069H - Hearing problems, days"
PFQ_C.htm,PFD069I,"PFD069I - Heart problems, days"
PFQ_C.htm,PFD069J,"PFD069J - Hypertension or high blood pressure,days"
PFQ_C.htm,PFD069K,"PFD069K - Lung or breathing problems, days"
PFQ_C.htm,PFD069L,"PFD069L - Mental retardation condition, days"
PFQ_C.htm,PFD069M,"PFD069M - Other injury problems, days"
PFQ_C.htm,PFD069N,"PFD069N - Senility condition, days"
PFQ_C.htm,PFD069O,"PFD069O - Stroke problems, days"
PFQ_C.htm,PFD069P,"PFD069P - Vision problems, days"
PFQ_C.htm,PFD069Q,"PFD069Q - Weight problems, days"
PFQ_C.htm,PFD069R,"PFD069R - Other impairment problems, days"
PFQ_C.htm,PFQ090,PFQ090 - Require special healthcare equipment
RDQ_C.htm,SEQN,SEQN - Respondent sequence number
RDQ_C.htm,RDQ005A,RDQ005A - CHECK ITEM
RDQ_C.htm,RDQ031,RDQ031 - Coughing most days - over 3 mo period
RDQ_C.htm,RDD040,RDD040 - # years had cough problem
RDQ_C.htm,RDQ050,RDQ050 - Bring up phlegm most days - 3 mo period
RDQ_C.htm,RDD060,RDD060 - # years bringing up phlegm problem
RDQ_C.htm,RDQ070,RDQ070 - Wheezing or whistling in chest - past yr
RDQ_C.htm,RDQ080,RDQ080 - # wheezing/whistling attacks past year
RDQ_C.htm,RDQ090,RDQ090 - Wheezing disturb sleep in past year
RDQ_C.htm,RDQ100,RDQ100 - Chest sound wheezy during exercise
RDQ_C.htm,RDD120,RDD120 - Got medical attentn for wheezing attack
RDQ_C.htm,RDQ134,RDQ134 - Doctor prescribe wheezing medication
RDQ_C.htm,RDQ135,RDQ135 - Limit usual activities due to wheezing
RDQ_C.htm,RDQ136,RDQ136 - CHECK ITEM
RDQ_C.htm,RDQ137,RDQ137 - Miss work or school due to wheezing
RDQ_C.htm,RDQ140,RDQ140 - Had dry cough at night in past year
RXQANA_C.htm,SEQN,SEQN - Respondent sequence number
RXQANA_C.htm,RXD300,RXD300 - Drugs/over counter taken regularly
RXQANA_C.htm,RXD310,RXD310 - Product taken
RXQANA_C.htm,RXD320,RXD320 - # years taking product every day
RXQANA_C.htm,RXD330,RXD330 - Currently taking product every day
RXQANA_C.htm,RXD331Q,RXD331Q - # of pills/doses taken/day
RXQANA_C.htm,RXD331U,RXD331U - Unit of measure (pills/doses)
RXQANA_C.htm,RXQ355,RXQ355 - Container seen by interviewer
RXQANA_C.htm,RXQ360G,RXQ360G - Strength of product
RXQANA_C.htm,RXQ360Q,RXQ360Q - Quantity of strength
RXQANA_C.htm,RXQ360U,RXQ360U - Unit of strength on bottle
RXQ_RX_C.htm,SEQN,SEQN - Respondent sequence number
RXQ_RX_C.htm,RXDUSE,"RXDUSE - Taken prescription medicine, past month"
RXQ_RX_C.htm,RXDDRUG,RXDDRUG - Generic drug name
RXQ_RX_C.htm,RXDDRGID,RXDDRGID - Generic drug code
RXQ_RX_C.htm,RXQSEEN,RXQSEEN - Medicine container seen by interviewer
RXQ_RX_C.htm,RXDDAYS,RXDDAYS - Number of days taken medicine
RXQ_RX_C.htm,RXDCOUNT,RXDCOUNT - Number of prescription medicines taken
SMQ_C.htm,SEQN,SEQN - Respondent sequence number
SMQ_C.htm,SMQ020,SMQ020 - Smoked at least 100 cigarettes in life
SMQ_C.htm,SMD030,SMD030 - Age started smoking cigarettes regularly
SMQ_C.htm,SMQ040,SMQ040 - Do you now smoke cigarettes
SMQ_C.htm,SMQ050Q,SMQ050Q - How long since quit smoking cigarettes
SMQ_C.htm,SMQ050U,SMQ050U - Unit of measure (day/week/month/year)
SMQ_C.htm,SMQ053,SMQ053 - CHECK ITEM
SMQ_C.htm,SMD055,SMD055 - Age last smoked cigarettes regularly
SMQ_C.htm,SMD057,SMD057 - # cigarettes smoked per day when quit
SMQ_C.htm,SMD070,SMD070 - # cigarettes smoked per day now
SMQ_C.htm,SMD075,SMD075 - How many years smoked this amount
SMQ_C.htm,SMQ077,SMQ077 - How soon after waking do you smoke
SMQ_C.htm,SMD641,SMD641 - # days smoked cigs during past 30 days
SMQ_C.htm,SMD650,SMD650 - Avg # cigarettes/day during past 30 days
SMQ_C.htm,SMD093,SMD093 - May I please see the pack of cigarettes
SMQ_C.htm,SMDUPCA,SMDUPCA - Cig 12-digit Universal Product Code-UPC
SMQ_C.htm,SMD100BR,SMD100BR - Cigarette Brand/sub-brand
SMQ_C.htm,SMD100FL,SMD100FL - Filter type
SMQ_C.htm,SMD100MN,SMD100MN - Menthol indicator
SMQ_C.htm,SMD100LN,SMD100LN - Length
SMQ_C.htm,SMD100TR,SMD100TR - FTC Tar Content
SMQ_C.htm,SMD100NI,SMD100NI - FTC Nicotine Content
SMQ_C.htm,SMD100CO,SMD100CO - FTC Carbon Monoxide Content
SMQ_C.htm,SMQ120,SMQ120 - Smoked a pipe at least 20 times in life
SMQ_C.htm,SMD130,SMD130 - Age started pipe smoking regularly
SMQ_C.htm,SMQ140,SMQ140 - Do you now smoke a pipe
SMQ_C.htm,SMQ143,SMQ143 - # pipefuls of tobacco smoked per day
SMQ_C.htm,SMQ145,SMQ145 - # years smoked this amount of pipes
SMQ_C.htm,SMQ150,SMQ150 - Smoked cigars at least 20 times in life
SMQ_C.htm,SMD160,SMD160 - Age started cigar smoking regularly
SMQ_C.htm,SMQ170,SMQ170 - Do you now smoke cigars
SMQ_C.htm,SMQ173,SMQ173 - # cigars smokes per day
SMQ_C.htm,SMQ175,SMQ175 - # years smoked this amount of cigars
SMQ_C.htm,SMQ180,SMQ180 - Used snuff at least 20 times in life
SMQ_C.htm,SMD190,SMD190 - Age started using snuff regularly
SMQ_C.htm,SMQ200,SMQ200 - Do you now use snuff
SMQ_C.htm,SMD203,SMD203 - # snuff pinches/dips/rubs per day
SMQ_C.htm,SMQ205,SMQ205 - # years used this amount of snuff
SMQ_C.htm,SMQ210,SMQ210 - Used chewing tobacco 20 times in life
SMQ_C.htm,SMD220,SMD220 - Age started chewing tobacco regularly
SMQ_C.htm,SMQ230,SMQ230 - Do you now use chewing tobacco
SMQ_C.htm,SMD233,SMD233 - # chewing plugs/wads/chaws per day
SMQ_C.htm,SMD235,SMD235 - # years used this chewing tobacco amount
SSFA_C.htm,SEQN,SEQN - Respondent sequence number
SSFA_C.htm,SSMR1_N,SSMR1_N - Myristic acid (micromol/L)
SSFA_C.htm,SSML1_N,SSML1_N - Myristoleic acid (micromol/L)
SSFA_C.htm,SSPM1_N,SSPM1_N - Palmitic acid (micromol/L)
SSFA_C.htm,SSPL1_N,SSPL1_N - Palmitoleic acid (micromol/L)
SSFA_C.htm,SSST1_N,SSST1_N - Stearic acid (micromol/L)
SSFA_C.htm,SSOL1_N,SSOL1_N - Oleic acid (micromol/L)
SSFA_C.htm,SSVC1_N,SSVC1_N - cis-Vaccenic acid (micromol/L)
SSFA_C.htm,SSLNA_N,SSLNA_N - Linoleic acid (micromol/L)
SSFA_C.htm,SSGLA_N,SSGLA_N - gamma-Linolenic acid (micromol/L)
SSFA_C.htm,SSALN_N,SSALN_N - alpha-Linolenic acid (micromol/L)
SSFA_C.htm,SSHGL_N,SSHGL_N - homo-gamma-Linolenic acid (micromol/L)
SSFA_C.htm,SSAR1_N,SSAR1_N - Arachidic acid (micromol/L)
SSFA_C.htm,SSEN1_N,SSEN1_N - Eicosenoic acid (micromol/L)
SSFA_C.htm,SSED1_N,SSED1_N - Eicosadienoic acid (micromol/L)
SSFA_C.htm,SSARA_N,SSARA_N - Arachidonic acid (micromol/L)
SSFA_C.htm,SSEPA_N,SSEPA_N - Eicosapentaenoic acid (micromol/L)
SSFA_C.htm,SSDA1_N,SSDA1_N - Docosanoic acid (micromol/L)
SSFA_C.htm,SSDE1_N,SSDE1_N - Docosenoic acid (micromol/L)
SSFA_C.htm,SSDTA_N,SSDTA_N - Docosatetraenoic acid (micromol/L)
SSFA_C.htm,SSDP6_N,SSDP6_N - Docosapentaenoic-6 acid (micromol/L)
SSFA_C.htm,SSDP3_N,SSDP3_N - Docosapentaenoic-3 acid (micromol/L)
SSFA_C.htm,SSDHA_N,SSDHA_N - Docosahexaenoic acid (micromol/L)
SSFA_C.htm,SSLG1_N,SSLG1_N - Lignoceric acid (micromol/L)
SSFA_C.htm,SSNR1_N,SSNR1_N - Nervonic acid (micromol/L)
SSFA_C.htm,WTSAF2YR,WTSAF2YR - 2Yr fasting weights
SSTROP_A.htm,SEQN,SEQN - Respondent sequence number
SSTROP_A.htm,WTSSCB2Y,WTSSCB2Y - Cardiac biomarkers 2 year weights
SSTROP_A.htm,WTSSCB4Y,WTSSCB4Y - Cardiac biomarker 4 yr weights 1999-2002
SSTROP_A.htm,SSTNT,"SSTNT - Cardiac hs-Troponin T, ng/L"
SSTROP_A.htm,SSTNTLC,SSTNTLC - Cardiac hs-Troponin T comment code
SSTROP_A.htm,SSTNIA,"SSTNIA - Cardiac hs-Troponin I (Abbott), ng/L"
SSTROP_A.htm,SSTNIALC,SSTNIALC - Cardiac hs-Troponin I (Abbott) comt
SSTROP_A.htm,SSTNIS,"SSTNIS - Cardiac hs-Troponin I (Siemens), ng/L"
SSTROP_A.htm,SSTNISLC,SSTNISLC - Cardiac hs-Troponin I (Siemens) comt
SSTROP_A.htm,SSTNIO,"SSTNIO - Cardiac hs-Troponin I (Ortho), ng/L"
SSTROP_A.htm,SSTNIOLC,SSTNIOLC - Cardiac hs-Troponin I (Ortho) comt
SSTROP_A.htm,SSPRISTP,SSPRISTP - Pristine sample comment for SSTROP_A
VIX_C.htm,SEQN,SEQN - Respondent sequence number
VIX_C.htm,VIQ110,VIQ110 - SP has a severe eye infection?
VIX_C.htm,VIQ121,VIQ121 - Which eye(s) infected?
VIX_C.htm,VIQ130,VIQ130 - Is SP wearing an eye patch?
VIX_C.htm,VIQ141,VIQ141 - Which eye has eye patch?
VIX_C.htm,VIQ150,VIQ150 - Glasses/contact lenses for near work?
VIX_C.htm,VIQ160,VIQ160 - Glasses/contact lenses available?
VIX_C.htm,VIQ170,VIQ170 - Glasses or contacts worn for near test?
VIX_C.htm,VIXNC1,VIXNC1 - Line read on near card
VIX_C.htm,VIXNC2,VIXNC2 - Testing distance of near card
VIX_C.htm,VIQ180,VIQ180 - Eye surgery for near sightedness?
VIX_C.htm,VIQ191,VIQ191 - Which eye(s) surgery - near-sightedness?
VIX_C.htm,VIQ200,VIQ200 - Eye surgery for cataracts?
VIX_C.htm,VIQ211,VIQ211 - Which eye(s) cataract surgery?
VIX_C.htm,VIQ220,VIQ220 - Glasses/contact lenses worn for distance
VIX_C.htm,VIQ230,VIQ230 - Is distance correction available?
VIX_C.htm,VIQ240,VIQ240 - Which type? Glasses or contacts?
VIX_C.htm,VIQ250,VIQ250 - Was prescription obtained?
VIX_C.htm,VIXPRS,"VIXPRS - Prescription, right sphere"
VIX_C.htm,VIXPRC,"VIXPRC - Prescription, right cylinder"
VIX_C.htm,VIXPRA,"VIXPRA - Prescription, right axis"
VIX_C.htm,VIXPLS,"VIXPLS - Prescription, left sphere"
VIX_C.htm,VIXPLC,"VIXPLC - Prescription, left cylinder"
VIX_C.htm,VIXPLA,"VIXPLA - Prescription, left axis"
VIX_C.htm,VIXOCMT,VIXOCMT - Visual Acuity Comments
VIX_C.htm,VIXORSM,"VIXORSM - OR right sphere, median"
VIX_C.htm,VIXORCM,"VIXORCM - OR right cylinder, median"
VIX_C.htm,VIXORAM,"VIXORAM - OR right axis, median"
VIX_C.htm,VIDORFM,VIDORFM - OR right confidence level reading
VIX_C.htm,VIXOLSM,"VIXOLSM - OR left sphere, median"
VIX_C.htm,VIXOLCM,"VIXOLCM - OR left cylinder, median"
VIX_C.htm,VIXOLAM,"VIXOLAM - OR left axis, median"
VIX_C.htm,VIDOLFM,VIDOLFM - OR left confidence level reading
VIX_C.htm,VIXKRM1,VIXKRM1 - Right keratometry radius flat curve (mm)
VIX_C.htm,VIXKRD1,VIXKRD1 - Right keratometry power flat curve (D)
VIX_C.htm,VIXKRG1,VIXKRG1 - Right keratometry axis flat curve (deg)
VIX_C.htm,VIXKRM2,VIXKRM2 - Right keratometry radius steep curve(mm)
VIX_C.htm,VIXKRD2,VIXKRD2 - Right keratometry power steep curve (D)
VIX_C.htm,VIXKRG2,VIXKRG2 - Right keratometry axis steep curve (deg)
VIX_C.htm,VIXKRMM,"VIXKRMM - Right keratometry radius, average (mm)"
VIX_C.htm,VIXKRDM,"VIXKRDM - Right keratometry power, average (D)"
VIX_C.htm,VIXKRCD,VIXKRCD - Right keratometry cylinder
VIX_C.htm,VIXKRCG,VIXKRCG - Right keratometry axis (deg)
VIX_C.htm,VIXKLM1,VIXKLM1 - Left keratometry radius flat curve (mm)
VIX_C.htm,VIXKLD1,VIXKLD1 - Left keratometry power flat curve (D)
VIX_C.htm,VIXKLG1,VIXKLG1 - Left keratometry axis flat curve (deg)
VIX_C.htm,VIXKLM2,VIXKLM2 - Left keratometry radius steep curve (mm)
VIX_C.htm,VIXKLD2,VIXKLD2 - Left keratometry power steep curve (D)
VIX_C.htm,VIXKLG2,VIXKLG2 - Left keratometry axis steep curve (deg)
VIX_C.htm,VIXKLMM,"VIXKLMM - Left keratometry radius, average (mm)"
VIX_C.htm,VIXKLDM,"VIXKLDM - Left keratometry power, average (D)"
VIX_C.htm,VIXKLCD,VIXKLCD - Left keratometry cylinder
VIX_C.htm,VIXKLCG,VIXKLCG - Left keratometry axis (deg)
VIX_C.htm,VIDRVA,"VIDRVA - Right visual acuity, presenting"
VIX_C.htm,VIDLVA,"VIDLVA - Left visual acuity, presenting"
VIX_C.htm,VIDROVA,"VIDROVA - Right visual acuity, w/ obj. refraction"
VIX_C.htm,VIDLOVA,"VIDLOVA - Left visual acuity, w/ obj. refraction"
WHQ_C.htm,SEQN,SEQN - Respondent sequence number
WHQ_C.htm,WHD010,WHD010 - Current self-reported height (inches)
WHQ_C.htm,WHD020,WHD020 - Current self-reported weight (pounds)
WHQ_C.htm,WHQ030,WHQ030 - How do you consider your weight
WHQ_C.htm,WHQ040,"WHQ040 - Like to weigh more, less or same"
WHQ_C.htm,WHD050,WHD050 - Self-reported weight-1 yr ago (pounds)
WHQ_C.htm,WHQ055,WHQ055 - Check Item
WHQ_C.htm,WHQ060,WHQ060 - Weight change intentional
WHQ_C.htm,WHQ070,WHQ070 - Tried to lose weight in past year
WHQ_C.htm,WHD080A,WHD080A - Ate less food
WHQ_C.htm,WHD080B,WHD080B - Switched to foods with lower calories
WHQ_C.htm,WHD080C,WHD080C - Ate less fat
WHQ_C.htm,WHD080D,WHD080D - Exercised
WHQ_C.htm,WHD080E,WHD080E - Skipped meals
WHQ_C.htm,WHD080F,WHD080F - Ate diet foods or products
WHQ_C.htm,WHD080G,WHD080G - Used a liquid diet formula
WHQ_C.htm,WHD080H,WHD080H - Joined a weight loss program
WHQ_C.htm,WHD080I,WHD080I - Took prescription diet pills
WHQ_C.htm,WHD080J,WHD080J - Took non-prescription diet pills
WHQ_C.htm,WHD080K,WHD080K - Took laxatives or vomited
WHQ_C.htm,WHD080L,WHD080L - Other
WHQ_C.htm,WHD080M,WHD080M - Drank a lot of water
WHQ_C.htm,WHD080N,WHD080N - Followed a special diet
WHQ_C.htm,WHQ090,WHQ090 - Tried not to gain weight in past year
WHQ_C.htm,WHD100a,WHD100a - Ate less food
WHQ_C.htm,WHD100b,WHD100b - Switched to foods with lower calories
WHQ_C.htm,WHD100c,WHD100c - Ate less fat
WHQ_C.htm,WHD100d,WHD100d - Exercised
WHQ_C.htm,WHD100e,WHD100e - Skipped meals
WHQ_C.htm,WHD100f,WHD100f - Ate diet foods or products
WHQ_C.htm,WHD100g,WHD100g - Used a liquid diet formula
WHQ_C.htm,WHD100h,WHD100h - Joined a weight loss program
WHQ_C.htm,WHD100i,WHD100i - Took prescription diet pills
WHQ_C.htm,WHD100j,WHD100j - Took non-prescription diet pills
WHQ_C.htm,WHD100k,WHD100k - Took laxatives or vomited
WHQ_C.htm,WHD100l,WHD100l - Other
WHQ_C.htm,WHD100M,WHD100M - Drank a lot of water
WHQ_C.htm,WHD100N,WHD100N - Followed a special diet
WHQ_C.htm,WHD110,WHD110 - Self-reported weight-10 yrs ago (pounds)
WHQ_C.htm,WHD120,WHD120 - Self-reported weight - age 25 (pounds)
WHQ_C.htm,WHD130,WHD130 - Self-reported height - age 25 (inches)
WHQ_C.htm,WHD140,WHD140 - Self-reported greatest weight(pounds)
WHQ_C.htm,WHQ150,WHQ150 - Age when heaviest weight
